2026-04-27 11:05:34,609 | DEBUG | [REQ-2026-04-27-9384-0001] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:36,863 | DEBUG | [REQ-2026-04-27-9384-0004] | ---response_body:---{"msg":"success","code":0,"data":{"goods":{"id":"11","brand_id":"3","site_type":"3","title":"夏季复古ins风格网红SP同款 短袖大圆领香槟色蕾丝绣花钉珠连衣裙","title_color":"","simple_desc":"gshsaj","model":"ssfre","place_origin":"0","inventory":"2666660","inventory_unit":"件","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455566118614.jpg","original_price":"268.00-422.00","min_original_price":"268.00","max_original_price":"422.00","price":"160.00-258.00","min_price":"160.00","max_price":"258.00","give_integral":"0","buy_min_number":"1","buy_max_number":"0","is_deduction_inventory":"1","is_shelves":"1","content_web":"<p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><strong><span style=\"color: rgb(153, 51, 255);\">【品牌】欧单 学媛风 猫咪良品<\/span><\/strong><\/strong><\/span><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><span style=\"color: rgb(153, 51, 255);\"><strong><strong>【吊牌】xueyuanfeng&nbsp;<\/strong><\/strong><\/span><\/strong><\/span><strong style=\"font-size: 18px; line-height: 27px;\"><strong><span style=\"color: rgb(153, 51, 255);\">猫咪良品<\/span><\/strong><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><strong><strong>【面料质地】网纱绣花钉珠拼接蕾丝<\/strong><\/strong><\/strong><\/span><span style=\"font-size: 18px;\"><strong><strong><strong>&nbsp;<\/strong><\/strong><\/strong><\/span><span style=\"font-size: 18px;\"><strong><strong><strong>有<\/strong><\/strong><\/strong><\/span><strong style=\"font-size: 18px; line-height: 1.5;\"><strong><strong>拉链有内衬<\/strong><\/strong><\/strong><strong style=\"font-size: 18px;\"><strong><strong><span style=\"font-family: 微软雅黑;\"><strong>（非专业机构鉴定，介意请慎拍）<\/strong><\/span><\/strong><\/strong><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><strong><span style=\"font-size: 18px;\"><span style=\"color: rgb(153, 51, 255);\"><\/span><span style=\"color: rgb(153, 51, 255);\"><\/span><span style=\"color: rgb(153, 51, 255);\"><span style=\"background-color: rgb(255, 255, 0);\"><strong style=\"color: rgb(0, 0, 0);\"><span style=\"color: rgb(153, 51, 255);\">好的衣服需要好好呵护，务必请冷水手洗(切记别浸泡)拧干就晾晒或则干洗哦~<\/span><\/strong><\/span><\/span><\/span><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><span style=\"color: rgb(153, 51, 255);\"><strong><span style=\"color: rgb(153, 51, 153);\"><strong>【商品颜色】实物拍摄 香槟色 颜色很难拍有小色差属正常现象哦<\/strong><\/span><\/strong><\/span><\/strong><\/span><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><span style=\"color: rgb(153, 51, 255);\"><strong><span style=\"color: rgb(153, 51, 153);\"><\/span><\/strong><\/span><\/strong><\/span><span style=\"font-size: 18px;\"><strong><span style=\"color: rgb(153, 51, 255);\"><strong><span style=\"color: rgb(153, 51, 153);\"><\/span><\/strong><\/span><\/strong><\/span><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><span style=\"color: rgb(153, 51, 255);\"><strong><strong>【商品尺寸】XS\/S\/M\/L<strong style=\"color: rgb(0, 0, 0);\"><span style=\"color: rgb(153, 51, 255);\"><strong><strong>&nbsp;小高腰设计 胸那考虑撑开因素哦 微弹的哦<\/strong><\/strong><\/span><\/strong><br\/><\/strong><\/strong><\/span><\/strong><\/span><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><span style=\"font-size: 18px;\"><strong><span style=\"color: rgb(153, 51, 255);\"><\/span><\/strong><\/span><\/p><p style=\"margin:0;white-space: normal; text-align: center;\"><span style=\"color: rgb(255, 0, 0); font-family: 微软雅黑;\"><span style=\"font-size: 18px; line-height: 27px;\"><\/span><\/span><\/p><p style=\"margin:0;white-space: normal;\"><br\/><\/p><p style=\"margin:0;white-space: normal; text-align: center;\"><strong><strong><span style=\"color: rgb(64, 64, 64);\"><strong><span style=\"color: rgb(255, 0, 0);\"><span style=\"font-family: 微软雅黑;\">XS码尺寸: 衣长82CM.胸围80<\/span><\/span><\/strong><\/span><strong style=\"color: rgb(64, 64, 64);\"><span style=\"color: rgb(255, 0, 0);\"><span style=\"font-family: 微软雅黑;\">内合适<\/span><\/span><\/strong><span style=\"color: rgb(64, 64, 64);\"><strong><span style=\"color: rgb(255, 0, 0);\"><span style=\"font-family: 微软雅黑;\">.腰围63CM<\/span><\/span><\/strong><\/span><strong style=\"color: rgb(64, 64, 64);\"><span style=\"color: rgb(255, 0, 0);\"><span style=\"font-family: 微软雅黑;\">.臀围86CM<\/span><\/span><\/strong><\/strong><\/strong><\/p><p style=\"margin:0;white-space: normal;\"><br\/><\/p><p style=\"margin:0;white-space: normal; text-align: center;\"><strong><strong><span style=\"color: rgb(255, 0, 0);\">S码尺寸: 衣长83CM.胸围84<\/span><\/strong><strong style=\"line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\">内合适<\/span><\/strong><strong><span style=\"color: rgb(255, 0, 0);\">.腰围67CM<\/span><\/strong><strong style=\"line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\">.臀围90CM<\/span><\/strong><\/strong><\/p><p style=\"margin:0;white-space: normal; text-align: center;\"><strong><strong><span style=\"color: rgb(255, 0, 0);\">M码尺寸: 衣长84CM.胸围88<\/span><\/strong><strong style=\"line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\">内合适<\/span><\/strong><strong><span style=\"color: rgb(255, 0, 0);\">.腰围71CM<\/span><\/strong><strong style=\"line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\">.臀围94CM<\/span><\/strong><\/strong><\/p><p style=\"margin:0;white-space: normal; text-align: center;\"><strong><strong><span style=\"color: rgb(255, 0, 0);\">L码尺寸: 衣长85CM.胸围92<\/span><\/strong><strong style=\"line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\">内合适<\/span><\/strong><strong><span style=\"color: rgb(255, 0, 0);\">.腰围75CM<\/span><\/strong><strong style=\"line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\">.臀围98CM<\/span><\/strong><\/strong><\/p><p style=\"margin:0;white-space: normal;\"><br\/><\/p><p style=\"margin:0;white-space: normal; text-align: center;\"><strong style=\"font-size: 18px; line-height: 27px;\"><span style=\"color: rgb(255, 0, 0);\"><span style=\"font-family: 微软雅黑;\"><strong><strong style=\"color: rgb(0, 0, 0);\"><span style=\"color: rgb(153, 51, 255);\"><strong><span style=\"color: rgb(0, 0, 255);\"><strong><span style=\"color: rgb(255, 0, 0); font-family: 新宋体;\">（测量单位是CM，每个人的测量方式不一样，测量的尺寸数据可能会有1~3厘米的差异，请MM们谅解哦）<\/span><\/strong><\/span><\/strong><\/span><\/strong><\/strong><\/span><\/span><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><strong><span style=\"color: rgb(153, 51, 255);\"><strong><span style=\"color: rgb(153, 51, 153);\"><span style=\"color: rgb(0, 0, 255);\"><span style=\"color: rgb(255, 0, 0); font-family: 新宋体;\"><\/span><\/span><\/span><\/strong><\/span><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><strong style=\"color: rgb(64, 64, 64);\"><span style=\"color: rgb(68, 68, 68);\"><span style=\"background-color: rgb(92, 81, 80);\"><span style=\"background-color: rgb(255, 255, 255);\">PS：常规码数，可按平时号选择哦。修身<\/span><\/span><\/span><\/strong><strong style=\"line-height: 1.5; color: rgb(64, 64, 64);\"><span style=\"color: rgb(68, 68, 68);\"><span style=\"background-color: rgb(92, 81, 80);\"><span style=\"background-color: rgb(255, 255, 255);\">版型，如果腰粗可以适当考虑大1号哦~<\/span><\/span><\/span><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><strong style=\"line-height: 1.5; color: rgb(64, 64, 64);\"><span style=\"color: rgb(68, 68, 68);\"><span style=\"background-color: rgb(92, 81, 80);\"><span style=\"background-color: rgb(255, 255, 255);\">大圆领，每个人的身材曲线不同，领口不会很平的哦，请谅解~<\/span><\/span><\/span><\/strong><\/p><p style=\"margin:0;margin-top: 1.12em; margin-bottom: 1.12em; white-space: normal; padding: 0px; font-family: tahoma, arial, 宋体, sans-serif; font-size: 14px; background-color: rgb(255, 255, 255); text-align: center;\"><strong style=\"line-height: 1.5; color: rgb(64, 64, 64);\"><span style=\"color: rgb(68, 68, 68);\"><span style=\"background-color: rgb(92, 81, 80);\"><span style=\"background-color: rgb(255, 255, 255);\">肩膀那有暗扣哦，可以很好的隐藏了内衣的肩带哦~袖子那略硬哦~<\/span><\/span><\/span><\/strong><\/p><p style=\"margin:0;\"><br\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601898622.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601528614.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601314107.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601168384.jpg\"\/><\/p><p style=\"margin:0;\"><br\/><\/p>","photo_count":"4","sales_count":"6","access_count":"4797","video":"","is_exist_many_spec":"1","spec_base":"","seo_title":"","seo_keywords":"","seo_desc":"","is_delete_time":"0","add_time":"2019-01-14 16:48:20","upd_time":"2026-03-18 15:11:33","price_container":{"price":"160.00-258.00","min_price":"160.00","max_price":"258.00","original_price":"268.00-422.00","min_original_price":"268.00","max_original_price":"422.00"},"goods_url":"http:\/\/shop-xo.hctestedu.com\/index.php?s=\/index\/goods\/index\/id\/11.html","photo":[{"id":"865","goods_id":"11","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601314107.jpg","is_show":"1","sort":"0","add_time":"1773817893","images_old":"\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601314107.jpg"},{"id":"866","goods_id":"11","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601168384.jpg","is_show":"1","sort":"1","add_time":"1773817893","images_old":"\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601168384.jpg"},{"id":"867","goods_id":"11","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601898622.jpg","is_show":"1","sort":"2","add_time":"1773817893","images_old":"\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601898622.jpg"},{"id":"868","goods_id":"11","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601528614.jpg","is_show":"1","sort":"3","add_time":"1773817893","images_old":"\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601528614.jpg"}],"images_old":"\/static\/upload\/images\/goods\/2019\/01\/14\/1547455566118614.jpg","video_old":"","place_origin_name":null,"brand_name":"阿迪达斯","specifications":{"choose":[{"id":"468","goods_id":"11","value":[{"name":"M","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455907486857.jpg","is_only_level_one":1,"inventory":"888884"},{"name":"L","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455907256518.jpg","is_only_level_one":1,"inventory":"888888"},{"name":"XL","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2019\/01\/14\/1547455601528614.jpg","is_only_level_one":1,"inventory":"888888"}],"name":"尺码","add_time":"2026-04-27 11:05:35"}]},"parameters":{"base":[],"detail":[]},"show_field_original_price_text":"原价","show_field_price_text":"销售价","plugins_view_panel_data":[],"plugins_view_icon_data":[],"is_favor":0,"comments_count":0,"category_names":["女装","连衣裙"]},"common_cart_total":0,"buy_button":{"count":1,"data":[{"color":"main","type":"buy","title":"点此按钮到下一步确认购买信息","name":"立即购买","class":"buy-event login-event","icon":""}],"error":""}}}
2026-04-27 11:05:36,863 | DEBUG | [REQ-2026-04-27-9384-0004] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:36,867 | INFO | [REQ-2026-04-27-9384-0004] | [AssertManager INIT] soft=True
2026-04-27 11:05:36,867 | INFO | [REQ-2026-04-27-9384-0004] | [SoftAssert 通过] 0 == 0
2026-04-27 11:05:36,868 | INFO | [REQ-2026-04-27-9384-0004] | [SoftAssert 通过] success == success
2026-04-27 11:05:36,868 | INFO | [REQ-2026-04-27-9384-0004] | [AssertManager] assert_all triggered
2026-04-27 11:05:36,868 | INFO | [REQ-2026-04-27-9384-0004] | [SoftAssert] ------全部断言通过------
2026-04-27 11:05:37,555 | DEBUG | [REQ-2026-04-27-9384-0005] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:37,559 | DEBUG | [REQ-2026-04-27-9384-0005] | 请求信息:
2026-04-27 11:05:37,559 | DEBUG | [REQ-2026-04-27-9384-0005] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '18', 'Content-Type': 'application/json'}
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---request_body:---b'{"goods_id": "12"}'
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=q9o4v8g1lci1dkrqknflqj75ld for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---request_method:---POST
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---request_data:---{'goods_id': '12'}
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | 响应信息:
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---response_code:---200
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:36 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=q9o4v8g1lci1dkrqknflqj75ld; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | ---response_body:---{"msg":"商品不存在或已删除","code":-1,"data":""}
2026-04-27 11:05:37,560 | DEBUG | [REQ-2026-04-27-9384-0005] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:37,560 | INFO | [REQ-2026-04-27-9384-0005] | [AssertManager INIT] soft=True
2026-04-27 11:05:37,560 | ERROR | [REQ-2026-04-27-9384-0005] | [SoftAssert 失败] -1 == 0
NoneType: None
2026-04-27 11:05:37,563 | ERROR | [REQ-2026-04-27-9384-0005] | [SoftAssert 失败] 商品不存在或已删除 == success
NoneType: None
2026-04-27 11:05:37,563 | INFO | [REQ-2026-04-27-9384-0005] | [AssertManager] assert_all triggered
2026-04-27 11:05:37,563 | ERROR | [REQ-2026-04-27-9384-0005] | [SoftAssert------断言不通过------
-1 == 0
商品不存在或已删除 == success
NoneType: None
2026-04-27 11:05:38,096 | DEBUG | [REQ-2026-04-27-9384-0006] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:38,096 | DEBUG | [REQ-2026-04-27-9384-0006] | 请求信息:
2026-04-27 11:05:38,096 | DEBUG | [REQ-2026-04-27-9384-0006] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:38,096 | DEBUG | [REQ-2026-04-27-9384-0006] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '18', 'Content-Type': 'application/json'}
2026-04-27 11:05:38,096 | DEBUG | [REQ-2026-04-27-9384-0006] | ---request_body:---b'{"goods_id": "13"}'
2026-04-27 11:05:38,096 | DEBUG | [REQ-2026-04-27-9384-0006] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=l1m9hnnfs9oge754dr2hh8d9q7 for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | ---request_method:---POST
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | ---request_data:---{'goods_id': '13'}
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | 响应信息:
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | ---response_code:---200
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:37 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=l1m9hnnfs9oge754dr2hh8d9q7; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | ---response_body:---{"msg":"success","code":0,"data":{"goods":{"id":"13","brand_id":"9","site_type":"-1","title":"CeraVe适乐肤C乳保湿身体乳液面霜敏感肌男女官方正品","title_color":"","simple_desc":"身体乳","model":"s01","place_origin":"10","inventory":"60000","inventory_unit":"60000","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774836784928274.png","original_price":"0.00","min_original_price":"0.00","max_original_price":"0.00","price":"99.00","min_price":"99.00","max_price":"99.00","give_integral":"10","buy_min_number":"1","buy_max_number":"10","is_deduction_inventory":"1","is_shelves":"1","content_web":"<p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837294901906.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837266698570.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837265754615.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837264428180.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837263968269.jpg\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774836784928274.png\"\/><\/p><p style=\"margin:0;\"><img style=\"max-width:100%;margin:0;padding:0;display:block;\" src=\"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837306819496.jpg\" title=\"1774837306819496.jpg\" alt=\"O1CN01PTjEII2LtYlqKWSkA_!!4207869750.jpg\"\/><br\/><\/p>","photo_count":"6","sales_count":"0","access_count":"77","video":"","is_exist_many_spec":"0","spec_base":[{"title":"净含量","value":["236","473"]}],"seo_title":"","seo_keywords":"","seo_desc":"","is_delete_time":"0","add_time":"2026-03-30 10:01:28","upd_time":"2026-03-30 10:29:53","price_container":{"price":"99.00","min_price":"99.00","max_price":"99.00","original_price":"0.00","min_original_price":"0.00","max_original_price":"0.00"},"goods_url":"http:\/\/shop-xo.hctestedu.com\/index.php?s=\/index\/goods\/index\/id\/13.html","photo":[{"id":"901","goods_id":"13","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837262767724.jpg","is_show":"1","sort":"0","add_time":"1774837769","images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774837262767724.jpg"},{"id":"902","goods_id":"13","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837263968269.jpg","is_show":"1","sort":"1","add_time":"1774837769","images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774837263968269.jpg"},{"id":"903","goods_id":"13","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837264314344.jpg","is_show":"1","sort":"2","add_time":"1774837769","images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774837264314344.jpg"},{"id":"904","goods_id":"13","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837264428180.jpg","is_show":"1","sort":"3","add_time":"1774837769","images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774837264428180.jpg"},{"id":"905","goods_id":"13","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837265754615.jpg","is_show":"1","sort":"4","add_time":"1774837769","images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774837265754615.jpg"},{"id":"906","goods_id":"13","images":"http:\/\/shop-xo.hctestedu.com\/static\/upload\/images\/goods\/2026\/03\/30\/1774837266698570.jpg","is_show":"1","sort":"5","add_time":"1774837769","images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774837266698570.jpg"}],"images_old":"\/static\/upload\/images\/goods\/2026\/03\/30\/1774836784928274.png","video_old":"","place_origin_name":"江苏省","brand_name":"ShopXO官方测试店铺","specifications":{"choose":[]},"parameters":{"base":[],"detail":[{"name":"品名","value":"适乐肤神经酰胺屏障修护润肤乳"},{"name":"保质期","value":"3年"},{"name":"包装种类","value":"基础包装"},{"name":"功效","value":"保湿"}]},"show_field_original_price_text":"原价","show_field_price_text":"销售价","plugins_view_panel_data":[],"plugins_view_icon_data":[],"is_favor":0,"comments_count":0,"category_names":["个护化妆","身体乳"]},"common_cart_total":0,"buy_button":{"count":2,"data":[{"color":"main","type":"buy","title":"点此按钮到下一步确认购买信息","name":"立即购买","class":"buy-event login-event","icon":""},{"color":"second","type":"cart","title":"加入购物车","name":"加入购物车","class":"buy-event login-event","icon":"am-icon-opencart"}],"error":""}}}
2026-04-27 11:05:38,099 | DEBUG | [REQ-2026-04-27-9384-0006] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:38,099 | INFO | [REQ-2026-04-27-9384-0006] | [AssertManager INIT] soft=True
2026-04-27 11:05:38,102 | ERROR | [REQ-2026-04-27-9384-0006] | [SoftAssert 失败] 0 == -1
NoneType: None
2026-04-27 11:05:38,103 | ERROR | [REQ-2026-04-27-9384-0006] | [SoftAssert 失败] success == 商品不存在或已删除
NoneType: None
2026-04-27 11:05:38,103 | INFO | [REQ-2026-04-27-9384-0006] | [AssertManager] assert_all triggered
2026-04-27 11:05:38,104 | ERROR | [REQ-2026-04-27-9384-0006] | [SoftAssert------断言不通过------
0 == -1
success == 商品不存在或已删除
NoneType: None
2026-04-27 11:05:38,621 | DEBUG | [REQ-2026-04-27-9384-0007] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:38,621 | DEBUG | [REQ-2026-04-27-9384-0007] | 请求信息:
2026-04-27 11:05:38,621 | DEBUG | [REQ-2026-04-27-9384-0007] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:38,622 | DEBUG | [REQ-2026-04-27-9384-0007] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '19', 'Content-Type': 'application/json'}
2026-04-27 11:05:38,622 | DEBUG | [REQ-2026-04-27-9384-0007] | ---request_body:---b'{"goods_id": "145"}'
2026-04-27 11:05:38,623 | DEBUG | [REQ-2026-04-27-9384-0007] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=2rhocroir15ej66o8q8me8c2v8 for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:38,623 | DEBUG | [REQ-2026-04-27-9384-0007] | ---request_method:---POST
2026-04-27 11:05:38,623 | DEBUG | [REQ-2026-04-27-9384-0007] | ---request_data:---{'goods_id': '145'}
2026-04-27 11:05:38,623 | DEBUG | [REQ-2026-04-27-9384-0007] | 响应信息:
2026-04-27 11:05:38,624 | DEBUG | [REQ-2026-04-27-9384-0007] | ---response_code:---200
